transaction_amount,customer_tenure_months,retry_count,gateway_response_time_ms,is_high_value_transaction,is_repeat_failure,failure_reason_bank_decline,failure_reason_card_expired,failure_reason_insufficient_funds,failure_reason_network_error,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,customer_segment_high_value_repeat,customer_segment_new_customer,customer_segment_occasional
717.0,58,2,1653,0,1,False,False,False,True,False,False,False,True,True,False,False
1203.0,46,0,458,1,0,False,False,True,False,False,False,True,False,True,False,False
1186.8000000000002,58,3,274,1,1,False,False,True,False,False,False,True,False,True,False,False
1172.4,72,1,323,1,0,False,True,False,False,False,True,False,False,True,False,False
483.6,30,2,50,0,1,False,False,True,False,False,False,True,False,True,False,False
723.0,11,1,4173,0,0,False,False,False,True,True,False,False,False,False,False,True
675.0,34,2,482,0,1,True,False,False,False,False,False,True,False,True,False,False
554.4000000000001,54,0,1886,0,0,False,False,False,True,True,False,False,False,True,False,False
607.2,3,2,231,0,1,True,False,False,False,False,False,True,False,False,True,False
298.79999999999995,72,0,325,0,0,False,False,True,False,False,False,False,True,True,False,False
1018.2,40,2,507,1,1,True,False,False,False,False,False,True,False,True,False,False
788.4000000000001,2,3,986,0,1,False,False,False,True,False,False,False,True,False,True,False
760.2,54,0,378,0,0,False,False,True,False,False,True,False,False,True,False,False
601.2,14,0,3916,0,0,False,False,False,True,True,False,False,False,False,False,True
846.0,1,2,229,1,1,False,False,True,False,False,False,True,False,False,True,False
1138.1999999999998,10,0,2564,1,0,False,False,False,True,False,False,True,False,False,False,True
601.8,1,2,730,0,1,False,True,False,False,False,False,True,False,False,True,False
237.0,1,0,494,0,0,False,False,True,False,False,False,False,True,False,True,False
775.8000000000001,56,0,2600,0,0,False,False,False,True,True,False,False,False,True,False,False
955.2,68,3,475,1,1,False,True,False,False,True,False,False,False,True,False,False
234.0,14,1,339,0,0,False,False,True,False,False,False,False,True,False,False,True
1194.6,68,2,594,1,1,False,False,True,False,False,False,True,False,True,False,False
888.0,55,0,340,1,0,False,False,True,False,False,False,True,False,True,False,False
466.8,16,1,106,0,0,False,True,False,False,False,False,True,False,False,False,True
954.6,9,1,341,1,0,True,False,False,False,False,False,True,False,False,False,True
785.4000000000001,14,1,254,0,0,True,False,False,False,False,False,True,False,False,False,True
1184.4,58,1,357,1,0,False,True,False,False,False,False,True,False,True,False,False
555.5999999999999,53,1,2292,0,0,False,False,False,True,True,False,False,False,True,False,False
1192.1999999999998,70,0,579,1,0,False,False,True,False,False,True,False,False,True,False,False
1149.6,14,0,3056,1,0,False,False,False,True,False,False,True,False,False,False,True
810.0,22,2,439,0,1,False,False,True,False,True,False,False,False,False,False,True
937.8,10,0,399,1,0,False,False,True,False,False,True,False,False,False,False,True
313.20000000000005,29,1,241,0,0,False,True,False,False,False,False,False,True,True,False,False
835.1999999999999,1,0,72,0,0,False,False,True,False,False,False,True,False,False,True,False
1012.2,49,1,2590,1,0,False,False,False,True,False,False,True,False,True,False,False
1202.4,68,1,519,1,0,True,False,False,False,False,False,True,False,True,False,False
936.6,1,0,383,1,0,False,False,True,False,False,False,True,False,False,True,False
484.2000000000001,30,0,319,0,0,False,False,True,False,False,True,False,False,True,False,False
950.4,72,0,469,1,0,True,False,False,False,False,True,False,False,True,False,False
250.8,10,1,2433,0,0,False,False,False,True,False,False,False,True,False,False,True
883.1999999999999,7,2,652,1,1,False,False,True,False,False,False,True,False,False,False,True
897.0,9,0,584,1,0,False,False,True,False,False,False,True,False,False,False,True
598.8,1,1,3267,0,0,False,False,False,True,False,False,False,True,False,True,False
826.8000000000001,20,0,513,0,0,False,True,False,False,False,True,False,False,False,False,True
243.0,1,1,206,0,0,False,False,True,False,False,False,False,True,False,True,False
912.0,29,3,499,1,1,False,False,True,False,False,True,False,False,True,False,False
888.0,1,0,456,1,0,True,False,False,False,False,False,True,False,False,True,False
987.6,3,1,2985,1,0,False,False,False,True,False,False,False,True,False,True,False
1072.8000000000002,20,0,473,1,0,True,False,False,False,True,False,False,False,False,False,True
1189.8000000000002,64,0,2862,1,0,False,False,False,True,False,True,False,False,True,False,False
242.4,1,0,805,0,0,True,False,False,False,False,False,False,True,False,True,False
353.4,6,0,388,0,0,False,False,True,False,True,False,False,False,False,False,True
237.6,50,1,3249,0,0,False,False,False,True,False,False,True,False,True,False,False
709.8,6,0,329,0,0,False,False,True,False,True,False,False,False,False,False,True
537.0,7,1,3132,0,0,False,False,False,True,False,False,True,False,False,False,True
1089.6,72,0,540,1,0,False,True,False,False,False,True,False,False,True,False,False
594.5999999999999,8,0,454,0,0,False,False,True,False,True,False,False,False,False,False,True
1280.4,67,1,650,1,0,True,False,False,False,False,True,False,False,True,False,False
1122.6,24,3,267,1,1,True,False,False,False,False,False,True,False,False,False,True
1133.4,72,0,326,1,0,False,False,True,False,False,True,False,False,True,False,False
233.4,33,2,431,0,1,False,True,False,False,True,False,False,False,True,False,False
300.6,2,1,532,0,0,False,False,True,False,False,False,True,False,False,True,False
815.4000000000001,70,1,426,0,0,False,False,True,False,False,False,False,True,True,False,False
783.0,22,1,592,0,0,True,False,False,False,True,False,False,False,False,False,True
1193.4,59,0,300,1,0,False,False,True,False,True,False,False,False,True,False,False
244.2,36,0,228,0,0,True,False,False,False,False,True,False,False,True,False,False
239.4,51,1,446,0,0,False,False,True,False,False,False,False,True,True,False,False
928.8,53,0,2438,1,0,False,False,False,True,True,False,False,False,True,False,False
236.4,20,3,2934,0,1,False,False,False,True,True,False,False,False,False,False,True
1196.4,63,0,395,1,0,False,False,True,False,False,True,False,False,True,False,False
897.5999999999999,40,0,348,1,0,False,False,True,False,False,True,False,False,True,False,False
229.8,35,1,388,0,0,True,False,False,False,False,False,False,True,True,False,False
947.4,26,0,2523,1,0,False,False,False,True,True,False,False,False,True,False,False
1146.6,27,1,354,1,0,False,False,True,False,False,False,True,False,True,False,False
754.2,53,1,369,0,0,False,True,False,False,False,True,False,False,True,False,False
858.5999999999999,34,3,339,1,1,False,False,True,False,False,True,False,False,True,False,False
1139.4,19,2,528,1,1,False,False,True,False,False,False,True,False,False,False,True
1033.1999999999998,43,1,429,1,0,False,True,False,False,False,True,False,False,True,False,False
234.6,6,1,738,0,0,False,False,True,False,False,False,False,True,False,False,True
297.6,56,3,424,0,1,True,False,False,False,False,False,False,True,True,False,False
471.6,57,0,2059,0,0,False,False,False,True,False,False,True,False,True,False,False
1008.6,34,0,800,1,0,True,False,False,False,False,False,False,True,True,False,False
435.0,10,0,2830,0,0,False,False,False,True,False,False,True,False,False,False,True
243.0,1,0,548,0,0,True,False,False,False,False,False,False,True,False,True,False
286.79999999999995,13,1,488,0,0,False,True,False,False,False,False,True,False,False,False,True
1183.1999999999998,56,1,493,1,0,False,True,False,False,False,False,True,False,True,False,False
1243.8000000000002,55,1,480,1,0,True,False,False,False,False,True,False,False,True,False,False
1114.8000000000002,36,0,234,1,0,False,True,False,False,False,True,False,False,True,False,False
238.8,47,1,455,0,0,False,False,True,False,True,False,False,False,True,False,False
241.2,12,0,1440,0,0,False,False,False,True,False,True,False,False,False,False,True
1025.4,1,1,373,1,0,True,False,False,False,False,False,True,False,False,True,False
966.0,24,1,1919,1,0,False,False,False,True,False,False,True,False,False,False,True
1198.8000000000002,63,0,453,1,0,False,True,False,False,True,False,False,False,True,False,False
478.2000000000001,35,0,2767,0,0,False,False,False,True,False,False,True,False,True,False,False
726.0,67,0,472,0,0,True,False,False,False,False,True,False,False,True,False,False
1017.6,25,2,443,1,1,False,False,True,False,False,False,True,False,True,False,False
1246.1999999999998,21,3,2014,1,1,False,False,False,True,False,False,False,True,False,False,True
813.5999999999999,13,1,360,0,0,False,False,True,False,True,False,False,False,False,False,True
902.4,35,0,538,1,0,False,True,False,False,False,False,True,False,True,False,False
298.20000000000005,71,0,560,0,0,False,True,False,False,True,False,False,False,True,False,False
232.2,29,1,227,0,0,False,False,True,False,False,True,False,False,True,False,False
592.2,71,2,170,0,1,False,False,True,False,False,False,True,False,True,False,False
1068.0,7,0,290,1,0,False,True,False,False,False,False,True,False,False,False,True
660.0,57,0,556,0,0,False,False,True,False,False,False,True,False,True,False,False
913.8,65,1,582,1,0,False,False,True,False,True,False,False,False,True,False,False
243.6,27,0,261,0,0,True,False,False,False,False,False,False,True,True,False,False
898.8000000000001,6,0,446,1,0,False,False,True,False,False,False,True,False,False,False,True
1408.1999999999998,72,0,675,1,0,False,True,False,False,False,True,False,False,True,False,False
237.0,1,1,462,0,0,True,False,False,False,False,False,False,True,False,True,False
542.4000000000001,11,2,613,0,1,False,False,True,False,False,True,False,False,False,False,True
302.4,39,3,549,0,1,False,False,True,False,False,False,False,True,True,False,False
1077.0,59,1,263,1,0,False,True,False,False,False,False,True,False,True,False,False
900.0,26,1,2348,1,0,False,False,False,True,True,False,False,False,True,False,False
599.4000000000001,2,0,405,0,0,True,False,False,False,False,False,False,True,False,True,False
788.4000000000001,72,1,415,0,0,True,False,False,False,True,False,False,False,True,False,False
804.5999999999999,65,0,3233,0,0,False,False,False,True,False,True,False,False,True,False,False
1330.8000000000002,72,1,461,1,0,False,False,True,False,False,True,False,False,True,False,False
1055.4,6,0,50,1,0,False,False,True,False,True,False,False,False,False,False,True
237.6,32,0,203,0,0,False,False,True,False,False,True,False,False,True,False,False
908.4,50,0,71,1,0,False,False,True,False,True,False,False,False,True,False,False
745.8,61,0,2640,0,0,False,False,False,True,False,False,False,True,True,False,False
1215.0,15,0,2692,1,0,False,False,False,True,False,False,True,False,False,False,True
1381.8000000000002,72,0,442,1,0,False,False,True,False,True,False,False,False,True,False,False
227.4,9,3,256,0,1,True,False,False,False,False,False,False,True,False,False,True
234.0,1,0,501,0,0,False,False,True,False,False,False,False,True,False,True,False
1038.6,12,1,507,1,0,False,False,True,False,False,False,True,False,False,False,True
343.20000000000005,37,2,1495,0,1,False,False,False,True,False,True,False,False,True,False,False
244.8,61,3,180,0,1,False,False,True,False,False,False,False,True,True,False,False
237.6,18,1,399,0,0,False,False,True,False,True,False,False,False,False,False,True
547.8,21,2,668,0,1,False,False,True,False,False,False,False,True,False,False,True
676.8,68,0,654,0,0,False,False,True,False,False,False,False,True,True,False,False
879.5999999999999,12,0,2950,1,0,False,False,False,True,False,True,False,False,False,False,True
292.20000000000005,2,0,290,0,0,True,False,False,False,False,False,True,False,False,True,False
1216.1999999999998,62,1,533,1,0,False,False,True,False,False,False,True,False,True,False,False
1183.8000000000002,29,1,332,1,0,False,False,True,False,False,False,True,False,True,False,False
403.2000000000001,1,0,1885,0,0,False,False,False,True,False,False,False,True,False,True,False
958.8,5,0,78,1,0,True,False,False,False,True,False,False,False,False,False,True
248.4,1,1,415,0,0,False,False,True,False,False,False,True,False,False,True,False
1248.6,62,0,305,1,0,False,False,True,False,False,False,True,False,True,False,False
243.0,36,1,2577,0,0,False,False,False,True,True,False,False,False,True,False,False
1239.6,28,1,55,1,0,False,True,False,False,False,False,True,False,True,False,False
884.4000000000001,69,1,425,1,0,False,False,True,False,False,True,False,False,True,False,False
1154.4,11,2,50,1,1,False,True,False,False,False,True,False,False,False,False,True
1305.0,63,2,563,1,1,False,False,True,False,False,False,True,False,True,False,False
241.8,23,1,478,0,0,False,True,False,False,True,False,False,False,False,False,True
237.0,10,1,358,0,0,False,True,False,False,False,True,False,False,False,False,True
311.4,71,1,484,0,0,True,False,False,False,False,True,False,False,True,False,False
840.5999999999999,45,0,253,0,0,False,True,False,False,False,False,True,False,True,False,False
288.6,70,0,410,0,0,False,False,True,False,False,False,False,True,True,False,False
1017.0,22,0,519,1,0,False,False,True,False,False,False,True,False,False,False,True
276.6,52,0,50,0,0,True,False,False,False,False,False,False,True,True,False,False
1249.8000000000002,55,1,332,1,0,False,False,True,False,False,False,True,False,True,False,False
719.4000000000001,65,2,396,0,1,False,False,True,False,False,True,False,False,True,False,False
234.6,72,0,370,0,0,False,False,True,False,True,False,False,False,True,False,False
235.2,10,0,3665,0,0,False,False,False,True,True,False,False,False,False,False,True
240.6,7,3,231,0,1,False,True,False,False,False,False,False,True,False,False,True
1026.6,5,0,306,1,0,False,False,True,False,False,False,True,False,False,False,True
943.2,24,1,112,1,0,False,False,True,False,False,True,False,False,False,False,True
1401.6,72,1,626,1,0,True,False,False,False,False,True,False,False,True,False,False
522.5999999999999,21,1,363,0,0,False,True,False,False,False,False,False,True,False,False,True
729.5999999999999,69,0,2149,0,0,False,False,False,True,False,True,False,False,True,False,False
658.8,44,0,392,0,0,True,False,False,False,True,False,False,False,True,False,False
782.4000000000001,61,0,495,0,0,True,False,False,False,False,False,True,False,True,False,False
1235.4,24,1,452,1,0,False,False,True,False,False,True,False,False,False,False,True
1087.1999999999998,1,1,797,1,0,True,False,False,False,False,False,True,False,False,True,False
609.5999999999999,6,0,468,0,0,False,False,True,False,True,False,False,False,False,False,True
1080.6,4,1,330,1,0,False,False,True,False,False,False,True,False,False,False,True
1298.4,72,2,315,1,1,True,False,False,False,False,False,True,False,True,False,False
1104.0,72,0,341,1,0,False,False,True,False,True,False,False,False,True,False,False
901.2,14,1,174,1,0,False,False,True,False,False,False,True,False,False,False,True
300.6,7,1,405,0,0,False,False,True,False,True,False,False,False,False,False,True
901.8,48,0,517,1,0,False,True,False,False,False,False,True,False,True,False,False
234.0,55,0,307,0,0,False,False,True,False,False,False,False,True,True,False,False
231.6,1,1,1854,0,0,False,False,False,True,False,True,False,False,False,True,False
1346.4,45,2,627,1,1,True,False,False,False,False,True,False,False,True,False,False
843.5999999999999,3,2,1358,0,1,False,False,False,True,False,False,False,True,False,True,False
235.2,71,1,89,0,0,False,False,True,False,False,False,False,True,True,False,False
243.0,8,1,227,0,0,True,False,False,False,False,False,False,True,False,False,True
910.2,3,0,168,1,0,False,False,True,False,False,False,True,False,False,True,False
967.8,69,1,457,1,0,False,False,True,False,True,False,False,False,True,False,False
822.0,1,1,345,0,0,False,False,True,False,False,False,True,False,False,True,False
1389.0,72,0,367,1,0,False,True,False,False,False,True,False,False,True,False,False
882.0,11,1,572,1,0,False,False,True,False,False,False,True,False,False,False,True
967.2,71,1,296,1,0,False,False,True,False,True,False,False,False,True,False,False
839.4000000000001,1,0,516,0,0,False,False,True,False,False,False,False,True,False,True,False
714.5999999999999,33,3,626,0,1,False,False,True,False,True,False,False,False,True,False,False
228.6,16,0,331,0,0,False,True,False,False,False,False,False,True,False,False,True
1147.8000000000002,56,0,510,1,0,True,False,False,False,False,False,True,False,True,False,False
239.4,1,0,2306,0,0,False,False,False,True,False,True,False,False,False,True,False
840.5999999999999,5,2,538,0,1,False,False,True,False,False,False,True,False,False,False,True
232.8,57,1,164,0,0,False,False,True,False,False,False,False,True,True,False,False
433.2000000000001,56,0,153,0,0,True,False,False,False,False,True,False,False,True,False,False
1128.0,8,1,341,1,0,False,False,True,False,False,False,True,False,False,False,True
733.8,22,0,266,0,0,True,False,False,False,False,False,False,True,False,False,True
237.0,1,2,322,0,1,False,False,True,False,False,False,False,True,False,True,False
769.1999999999999,40,1,367,0,0,True,False,False,False,False,True,False,False,True,False,False
237.0,46,0,508,0,0,False,False,True,False,False,True,False,False,True,False,False
236.4,63,3,338,0,1,False,False,True,False,False,False,False,True,True,False,False
1322.4,68,0,1840,1,0,False,False,False,True,False,False,True,False,True,False,False
1276.1999999999998,69,0,347,1,0,False,True,False,False,False,True,False,False,True,False,False
1086.6,56,1,284,1,0,False,False,True,False,False,False,True,False,True,False,False
790.8000000000001,10,3,259,0,1,False,True,False,False,False,False,False,True,False,False,True
1254.0,63,0,1209,1,0,False,False,False,True,False,True,False,False,True,False,False
630.0,24,0,410,0,0,False,False,True,False,False,False,False,True,False,False,True
673.2,19,0,314,0,0,False,False,True,False,False,False,False,True,False,False,True
1065.0,22,1,544,1,0,False,True,False,False,False,False,True,False,False,False,True
1013.4,29,0,182,1,0,False,False,True,False,False,False,True,False,True,False,False
903.6,13,1,2066,1,0,False,False,False,True,False,False,False,True,False,False,True
312.0,70,3,671,0,1,False,False,True,False,True,False,False,False,True,False,False
1192.8000000000002,49,1,259,1,0,False,False,True,False,False,False,True,False,True,False,False
1314.6,43,0,364,1,0,False,False,True,False,False,False,False,True,True,False,False
235.2,3,0,217,0,0,False,True,False,False,False,False,False,True,False,True,False
877.8000000000001,42,0,197,1,0,False,False,True,False,False,False,True,False,True,False,False
655.8,57,2,632,0,1,False,False,True,False,False,False,False,True,True,False,False
796.8000000000001,2,0,425,0,0,False,False,True,False,True,False,False,False,False,True,False
1386.6,72,0,420,1,0,True,False,False,False,False,True,False,False,True,False,False
1253.4,46,1,145,1,0,False,False,True,False,False,False,True,False,True,False,False
1200.6,66,0,2786,1,0,False,False,False,True,False,True,False,False,True,False,False
1224.0,62,1,573,1,0,False,False,True,False,False,False,True,False,True,False,False
1093.8000000000002,72,0,572,1,0,False,False,True,False,True,False,False,False,True,False,False
1076.4,35,2,500,1,1,False,True,False,False,False,False,True,False,True,False,False
1082.4,17,3,230,1,1,False,True,False,False,False,True,False,False,False,False,True
1108.8000000000002,72,1,446,1,0,True,False,False,False,False,False,True,False,True,False,False
238.8,28,3,500,0,1,True,False,False,False,False,False,False,True,True,False,False
301.79999999999995,56,0,1064,0,0,False,False,False,True,False,True,False,False,True,False,False
958.2,31,1,231,1,0,False,True,False,False,False,True,False,False,True,False,False
226.2,45,1,533,0,0,False,True,False,False,True,False,False,False,True,False,False
309.0,1,1,531,0,0,False,False,True,False,False,False,False,True,False,True,False
595.2,2,0,167,0,0,True,False,False,False,False,False,False,True,False,True,False
251.4,6,0,519,0,0,False,True,False,False,False,False,False,True,False,False,True
1164.6,48,0,414,1,0,False,True,False,False,False,False,True,False,True,False,False
304.79999999999995,25,0,517,0,0,False,False,True,False,True,False,False,False,True,False,False
236.4,64,0,304,0,0,False,False,True,False,True,False,False,False,True,False,False
420.0,50,1,496,0,0,True,False,False,False,False,False,False,True,True,False,False
1215.0,52,0,526,1,0,False,False,True,False,True,False,False,False,True,False,False
842.4000000000001,4,0,347,0,0,False,False,True,False,False,False,True,False,False,False,True
1091.4,32,1,402,1,0,False,False,True,False,False,False,True,False,True,False,False
886.1999999999999,45,1,302,1,0,True,False,False,False,False,True,False,False,True,False,False
1056.6,9,2,647,1,1,False,False,True,False,False,False,True,False,False,False,True
1271.4,66,1,381,1,0,True,False,False,False,False,True,False,False,True,False,False
1102.1999999999998,3,0,261,1,0,False,False,True,False,False,False,True,False,False,True,False
241.2,54,2,292,0,1,True,False,False,False,False,False,False,True,True,False,False
481.2000000000001,1,1,2601,0,0,False,False,False,True,False,False,True,False,False,True,False
1323.6,64,0,512,1,0,False,False,True,False,True,False,False,False,True,False,False
886.8000000000001,31,1,199,1,0,False,True,False,False,False,False,True,False,True,False,False
1077.6,14,3,677,1,1,False,False,True,False,False,False,False,True,False,False,True
1021.8,12,0,446,1,0,False,False,True,False,False,True,False,False,False,False,True
731.4000000000001,67,0,469,0,0,True,False,False,False,True,False,False,False,True,False,False
867.0,35,0,385,1,0,False,False,True,False,False,False,True,False,True,False,False
882.5999999999999,45,0,402,1,0,False,False,True,False,False,False,False,True,True,False,False
552.0,10,0,377,0,0,False,False,True,False,False,False,False,True,False,False,True
702.5999999999999,29,1,552,0,0,False,False,True,False,True,False,False,False,True,False,False
295.20000000000005,24,0,398,0,0,True,False,False,False,True,False,False,False,False,False,True
237.0,66,3,515,0,1,False,False,True,False,False,False,False,True,True,False,False
1036.1999999999998,51,2,334,1,1,True,False,False,False,False,False,False,True,True,False,False
306.0,45,1,429,0,0,True,False,False,False,False,False,False,True,True,False,False
228.0,49,2,279,0,1,False,False,True,False,False,True,False,False,True,False,False
234.6,29,0,582,0,0,False,False,True,False,False,False,False,True,True,False,False
1321.1999999999998,40,1,274,1,0,True,False,False,False,False,True,False,False,True,False,False
1158.6,37,1,351,1,0,False,False,True,False,False,False,True,False,True,False,False
837.0,25,2,352,0,1,False,False,True,False,False,False,True,False,True,False,False
607.2,22,2,346,0,1,False,False,True,False,False,False,True,False,False,False,True
787.1999999999999,72,0,508,0,0,False,True,False,False,True,False,False,False,True,False,False
481.2000000000001,7,3,2246,0,1,False,False,False,True,False,True,False,False,False,False,True
985.2,33,0,609,1,0,False,False,True,False,False,True,False,False,True,False,False
949.2,23,2,277,1,1,False,False,True,False,False,False,False,True,False,False,True
1215.0,24,3,425,1,1,True,False,False,False,False,False,True,False,False,False,True
954.6,1,0,1879,1,0,False,False,False,True,False,False,True,False,False,True,False
1087.8000000000002,69,1,463,1,0,False,True,False,False,False,False,False,True,True,False,False
246.6,3,0,2487,0,0,False,False,False,True,False,True,False,False,False,True,False
909.0,56,0,376,1,0,False,False,True,False,True,False,False,False,True,False,False
1320.0,65,1,3450,1,0,False,False,False,True,False,True,False,False,True,False,False
250.2,71,1,301,0,0,False,False,True,False,False,False,True,False,True,False,False
964.2,14,3,487,1,1,False,False,True,False,True,False,False,False,False,False,True
841.8000000000001,2,1,1884,0,0,False,False,False,True,False,False,True,False,False,True,False
1008.6,32,1,416,1,0,False,False,True,False,False,False,True,False,True,False,False
809.4000000000001,40,2,220,0,1,True,False,False,False,False,False,True,False,True,False,False
249.0,1,3,300,0,1,False,False,True,False,False,True,False,False,False,True,False
1069.1999999999998,1,0,387,1,0,True,False,False,False,False,False,True,False,False,True,False
838.8000000000001,7,3,672,0,1,True,False,False,False,False,False,False,True,False,False,True
613.2,15,0,415,0,0,False,False,True,False,False,False,True,False,False,False,True
1132.8000000000002,17,2,3823,1,1,False,False,False,True,False,False,True,False,False,False,True
939.0,19,0,433,1,0,False,False,True,False,False,False,True,False,False,False,True
306.6,71,0,341,0,0,True,False,False,False,True,False,False,False,True,False,False
720.0,54,0,630,0,0,False,True,False,False,True,False,False,False,True,False,False
1086.6,31,1,2849,1,0,False,False,False,True,False,True,False,False,True,False,False
916.8,11,0,303,1,0,False,True,False,False,False,False,True,False,False,False,True
1019.4,18,0,470,1,0,False,False,True,False,False,False,True,False,False,False,True
1321.1999999999998,72,1,356,1,0,False,False,True,False,True,False,False,False,True,False,False
1195.8000000000002,71,3,101,1,1,False,False,True,False,False,True,False,False,True,False,False
544.8,5,0,3248,0,0,False,False,False,True,False,True,False,False,False,False,True
828.0,38,0,564,0,0,False,True,False,False,False,True,False,False,True,False,False
583.8,5,0,3970,0,0,False,False,False,True,True,False,False,False,False,False,True
529.8,2,0,463,0,0,False,False,True,False,False,False,True,False,False,True,False
718.2,52,2,362,0,1,False,True,False,False,True,False,False,False,True,False,False
909.0,8,2,525,1,1,False,False,True,False,False,False,True,False,False,False,True
967.8,68,1,527,1,0,True,False,False,False,False,False,True,False,True,False,False
246.6,69,0,645,0,0,True,False,False,False,False,True,False,False,True,False,False
796.8000000000001,42,2,393,0,1,False,False,True,False,False,True,False,False,True,False,False
1202.4,50,1,375,1,0,False,False,True,False,False,False,False,True,True,False,False
229.2,1,2,292,0,1,False,False,True,False,False,False,False,True,False,True,False
963.6,1,1,2929,1,0,False,False,False,True,False,False,True,False,False,True,False
534.5999999999999,33,2,167,0,1,False,True,False,False,False,True,False,False,True,False,False
244.2,7,1,3120,0,0,False,False,False,True,False,False,False,True,False,False,True
1101.6,64,0,488,1,0,False,False,True,False,False,False,True,False,True,False,False
898.8000000000001,1,3,2968,1,1,False,False,False,True,False,False,True,False,False,True,False
242.4,59,1,2610,0,0,False,False,False,True,True,False,False,False,True,False,False
604.2,6,1,629,0,0,False,False,True,False,False,False,True,False,False,False,True
225.6,3,0,530,0,0,False,True,False,False,False,False,False,True,False,True,False
245.4,15,1,308,0,0,False,False,True,False,False,True,False,False,False,False,True
777.0,13,1,311,0,0,False,True,False,False,False,False,True,False,False,False,True
1184.4,23,0,268,1,0,True,False,False,False,False,True,False,False,False,False,True
1073.4,31,0,482,1,0,False,False,True,False,False,False,True,False,True,False,False
705.0,29,1,249,0,0,True,False,False,False,False,False,True,False,True,False,False
248.4,49,2,562,0,1,False,True,False,False,False,True,False,False,True,False,False
1027.1999999999998,56,1,598,1,0,False,False,True,False,True,False,False,False,True,False,False
963.6,63,0,268,1,0,False,True,False,False,False,True,False,False,True,False,False
957.6,63,1,372,1,0,False,True,False,False,False,True,False,False,True,False,False
958.2,24,0,402,1,0,False,False,True,False,False,False,True,False,False,False,True
649.2,36,0,532,0,0,False,False,True,False,False,True,False,False,True,False,False
970.2,9,0,641,1,0,False,False,True,False,False,False,True,False,False,False,True
297.0,3,0,147,0,0,False,False,True,False,False,False,True,False,False,True,False
970.8,21,0,352,1,0,False,False,True,False,False,False,False,True,False,False,True
294.0,13,0,360,0,0,False,False,True,False,True,False,False,False,False,False,True
241.8,1,0,189,0,0,False,False,True,False,True,False,False,False,False,True,False
240.6,25,0,327,0,0,True,False,False,False,False,False,False,True,True,False,False
235.2,71,1,464,0,0,False,False,True,False,True,False,False,False,True,False,False
1371.6,66,1,2277,1,0,False,False,False,True,True,False,False,False,True,False,False
1203.6,45,0,168,1,0,False,True,False,False,False,False,True,False,True,False,False
960.0,22,2,4799,1,1,False,False,False,True,False,True,False,False,False,False,True
250.2,67,0,439,0,0,False,False,True,False,True,False,False,False,True,False,False
1079.4,68,1,416,1,0,True,False,False,False,True,False,False,False,True,False,False
240.0,0,0,235,0,0,False,True,False,False,False,False,False,True,False,True,False
1090.1999999999998,49,0,439,1,0,True,False,False,False,False,True,False,False,True,False,False
585.0,4,1,375,0,0,False,False,True,False,False,False,False,True,False,False,True
960.0,63,1,116,1,0,False,False,True,False,False,True,False,False,True,False,False
956.4,2,2,1643,1,1,False,False,False,True,True,False,False,False,False,True,False
244.2,21,1,519,0,0,False,False,True,False,False,False,False,True,False,False,True
690.5999999999999,55,3,691,0,1,False,True,False,False,True,False,False,False,True,False,False
243.0,1,0,455,0,0,False,False,True,False,False,False,False,True,False,True,False
232.8,17,0,565,0,0,False,True,False,False,False,False,False,True,False,False,True
1204.8000000000002,30,0,376,1,0,True,False,False,False,True,False,False,False,True,False,False
695.4000000000001,22,0,387,0,0,False,True,False,False,False,False,False,True,False,False,True
714.0,9,1,563,0,0,True,False,False,False,True,False,False,False,False,False,True
230.4,1,1,649,0,0,False,True,False,False,False,False,False,True,False,True,False
1038.0,21,0,595,1,0,False,True,False,False,False,False,True,False,False,False,True
714.5999999999999,19,3,240,0,1,True,False,False,False,False,False,True,False,False,False,True
1247.4,69,2,389,1,1,True,False,False,False,False,False,True,False,True,False,False
301.20000000000005,1,0,2722,0,0,False,False,False,True,False,False,True,False,False,True,False
1247.4,72,0,361,1,0,False,False,True,False,True,False,False,False,True,False,False
827.4000000000001,70,0,458,0,0,False,True,False,False,False,True,False,False,True,False,False
1237.1999999999998,66,0,523,1,0,False,False,True,False,True,False,False,False,True,False,False
296.4,7,0,550,0,0,False,False,True,False,False,False,True,False,False,False,True
1322.4,46,1,652,1,0,False,True,False,False,False,False,True,False,True,False,False
587.4000000000001,39,0,350,0,0,True,False,False,False,False,True,False,False,True,False,False
749.4000000000001,32,0,195,0,0,True,False,False,False,True,False,False,False,True,False,False
1074.6,24,3,453,1,1,False,False,True,False,False,False,True,False,False,False,True
1002.6,6,1,682,1,0,False,False,True,False,False,True,False,False,False,False,True
946.8,37,3,328,1,1,True,False,False,False,False,True,False,False,True,False,False
244.2,8,0,503,0,0,False,False,True,False,False,False,False,True,False,False,True
857.4000000000001,72,0,504,1,0,False,True,False,False,True,False,False,False,True,False,False
556.2,71,1,428,0,0,False,False,True,False,False,True,False,False,True,False,False
1135.8000000000002,16,0,401,1,0,False,False,True,False,True,False,False,False,False,False,True
598.8,57,0,261,0,0,True,False,False,False,True,False,False,False,True,False,False
305.4,66,1,57,0,0,False,False,True,False,True,False,False,False,True,False,False
1069.8000000000002,17,1,233,1,0,False,False,True,False,False,False,True,False,False,False,True
249.0,21,0,341,0,0,False,False,True,False,False,False,False,True,False,False,True
