transaction_amount,customer_tenure_months,retry_count,gateway_response_time_ms,is_high_value_transaction,is_repeat_failure,failure_reason_bank_decline,failure_reason_card_expired,failure_reason_insufficient_funds,failure_reason_network_error,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,customer_segment_high_value_repeat,customer_segment_new_customer,customer_segment_occasional
49.95,2,0,405,0,0,True,False,False,False,False,False,False,True,False,True,False
55.3,72,1,350,0,0,False,False,True,False,True,False,False,False,False,False,True
110.5,53,1,509,1,0,True,False,False,False,False,False,True,False,True,False,False
78.95,6,0,493,1,0,False,False,True,False,False,False,True,False,False,False,True
84.35,24,1,171,1,0,False,False,True,False,False,False,True,False,False,False,True
70.8,68,0,417,1,0,False,False,True,False,False,True,False,False,True,False,False
60.0,47,0,444,0,0,False,True,False,False,False,True,False,False,False,False,True
85.5,47,2,374,1,1,False,True,False,False,False,False,False,True,True,False,False
19.2,36,0,503,0,0,False,True,False,False,True,False,False,False,False,False,True
19.85,9,3,269,0,1,False,True,False,False,False,False,False,True,False,False,True
100.7,61,0,2510,1,0,False,False,False,True,False,True,False,False,True,False,False
79.35,72,1,275,1,0,False,True,False,False,True,False,False,False,True,False,False
54.95,35,1,96,0,0,True,False,False,False,True,False,False,False,False,False,True
26.8,25,0,390,0,0,False,False,True,False,False,False,False,True,False,False,True
101.4,35,2,287,1,1,True,False,False,False,False,False,True,False,True,False,False
57.6,24,1,1830,0,0,False,False,False,True,False,False,True,False,False,False,True
25.15,56,0,130,0,0,True,False,False,False,False,True,False,False,False,False,True
93.6,26,2,316,1,1,False,True,False,False,False,False,True,False,True,False,False
80.45,72,0,226,1,0,True,False,False,False,True,False,False,False,True,False,False
64.65,37,0,406,0,0,True,False,False,False,True,False,False,False,True,False,False
75.15,7,0,357,1,0,False,True,False,False,True,False,False,False,False,False,True
73.6,7,2,652,1,1,False,False,True,False,False,False,True,False,False,False,True
78.6,69,0,678,1,0,False,False,True,False,False,True,False,False,True,False,False
19.6,8,0,2792,0,0,False,False,False,True,False,True,False,False,False,False,True
30.25,12,0,1156,0,0,False,False,False,True,False,True,False,False,False,False,True
25.7,44,1,164,0,0,True,False,False,False,False,False,False,True,False,False,True
81.0,72,2,523,1,1,True,False,False,False,False,True,False,False,True,False,False
94.45,56,1,301,1,0,True,False,False,False,False,False,True,False,True,False,False
20.1,10,1,318,0,0,True,False,False,False,False,False,False,True,False,False,True
69.1,1,0,511,0,0,False,True,False,False,False,False,True,False,False,True,False
54.25,47,2,453,0,1,False,False,True,False,False,False,True,False,False,False,True
20.4,44,1,1539,0,0,False,False,False,True,False,True,False,False,False,False,True
78.5,3,0,50,1,0,False,False,True,False,False,False,True,False,False,True,False
71.15,8,0,384,1,0,False,False,True,False,False,False,True,False,False,False,True
20.6,16,0,2726,0,0,False,False,False,True,False,True,False,False,False,False,True
82.3,72,1,603,1,0,False,True,False,False,True,False,False,False,True,False,False
45.8,1,1,481,0,0,False,False,True,False,False,False,True,False,False,True,False
89.45,71,1,409,1,0,False,True,False,False,False,True,False,False,True,False,False
68.45,56,0,648,0,0,True,False,False,False,False,True,False,False,True,False,False
19.3,3,0,390,0,0,False,True,False,False,False,False,False,True,False,True,False
65.15,11,1,467,0,0,False,False,True,False,True,False,False,False,False,False,True
80.55,60,0,62,1,0,False,False,True,False,False,True,False,False,True,False,False
105.2,42,1,372,1,0,False,False,True,False,True,False,False,False,True,False,False
50.95,2,0,3332,0,0,False,False,False,True,False,False,False,True,False,True,False
20.45,9,0,432,0,0,True,False,False,False,False,True,False,False,False,False,True
75.1,1,0,298,1,0,False,False,True,False,False,False,True,False,False,True,False
50.2,52,1,220,0,0,False,True,False,False,False,False,False,True,False,False,True
99.05,35,2,398,1,1,False,False,True,False,False,False,True,False,True,False,False
19.4,20,1,1931,0,0,False,False,False,True,False,False,True,False,False,False,True
75.35,15,0,281,1,0,False,False,True,False,True,False,False,False,False,False,True
70.8,17,0,268,1,0,False,False,True,False,False,False,True,False,False,False,True
90.25,30,0,381,1,0,False,False,True,False,False,False,True,False,True,False,False
95.85,1,0,105,1,0,True,False,False,False,False,False,True,False,False,True,False
85.25,10,0,151,1,0,False,True,False,False,False,False,True,False,False,False,True
70.15,13,0,505,0,0,False,True,False,False,False,False,False,True,False,False,True
100.2,4,0,358,1,0,False,False,True,False,False,False,True,False,False,False,True
70.4,3,0,487,1,0,False,False,True,False,False,False,True,False,False,True,False
79.85,59,0,371,1,0,False,False,True,False,False,True,False,False,True,False,False
69.75,2,0,2500,0,0,False,False,False,True,True,False,False,False,False,True,False
80.9,14,0,604,1,0,True,False,False,False,True,False,False,False,False,False,True
25.15,1,0,415,0,0,False,True,False,False,False,False,True,False,False,True,False
103.0,43,0,535,1,0,False,False,True,False,False,False,True,False,True,False,False
74.75,16,0,402,1,0,True,False,False,False,False,True,False,False,False,False,True
54.45,53,0,442,0,0,True,False,False,False,False,False,True,False,False,False,True
25.45,4,2,322,0,1,True,False,False,False,False,False,False,True,False,False,True
75.1,16,0,449,1,0,True,False,False,False,True,False,False,False,False,False,True
55.45,43,0,380,0,0,False,True,False,False,False,False,True,False,False,False,True
81.25,8,0,110,1,0,False,False,True,False,False,False,True,False,False,False,True
49.15,6,0,1394,0,0,False,False,False,True,False,False,True,False,False,False,True
111.6,72,0,445,1,0,False,True,False,False,True,False,False,False,True,False,False
49.75,60,2,630,0,1,True,False,False,False,False,False,True,False,False,False,True
19.7,0,0,357,0,0,False,True,False,False,False,False,False,True,False,True,False
20.05,2,1,611,0,0,True,False,False,False,False,False,False,True,False,True,False
90.15,55,1,168,1,0,False,False,True,False,False,False,True,False,True,False,False
98.7,56,3,438,1,1,False,True,False,False,False,False,True,False,True,False,False
84.8,71,3,341,1,1,False,False,True,False,False,False,True,False,True,False,False
62.05,2,1,429,0,0,True,False,False,False,True,False,False,False,False,True,False
105.4,64,2,454,1,1,False,False,True,False,True,False,False,False,True,False,False
73.9,42,0,518,1,0,False,False,True,False,False,True,False,False,True,False,False
89.05,25,2,416,1,1,True,False,False,False,False,False,True,False,True,False,False
49.4,5,2,420,0,1,False,True,False,False,False,False,False,True,False,False,True
116.6,72,2,478,1,1,False,False,True,False,True,False,False,False,True,False,False
80.6,33,1,434,1,0,False,True,False,False,True,False,False,False,True,False,False
85.3,32,0,306,1,0,False,False,True,False,False,False,True,False,True,False,False
20.1,5,0,215,0,0,False,True,False,False,False,False,False,True,False,False,True
74.1,3,0,316,1,0,False,True,False,False,False,True,False,False,False,True,False
84.35,6,0,2329,1,0,False,False,False,True,False,False,True,False,False,False,True
106.5,69,1,495,1,0,False,True,False,False,True,False,False,False,True,False,False
80.5,13,0,358,1,0,False,False,True,False,False,False,True,False,False,False,True
75.0,22,0,619,1,0,False,False,True,False,True,False,False,False,False,False,True
69.9,61,2,574,0,1,False,False,True,False,False,False,False,True,True,False,False
59.45,33,1,726,0,0,False,False,True,False,True,False,False,False,False,False,True
73.0,41,2,575,1,1,False,True,False,False,False,False,True,False,True,False,False
113.3,45,2,233,1,1,False,False,True,False,False,False,False,True,True,False,False
90.05,70,1,1760,1,0,False,False,False,True,False,True,False,False,True,False,False
57.55,55,3,691,0,1,False,True,False,False,True,False,False,False,False,False,True
44.25,52,0,399,0,0,False,False,True,False,True,False,False,False,False,False,True
40.15,3,0,690,0,0,False,True,False,False,False,False,False,True,False,True,False
100.2,30,0,558,1,0,False,False,True,False,False,False,True,False,True,False,False
45.25,70,0,377,0,0,False,False,True,False,False,False,True,False,False,False,True
93.0,9,0,364,1,0,False,False,True,False,True,False,False,False,False,False,True
19.8,21,2,196,0,1,True,False,False,False,False,False,False,True,False,False,True
75.75,55,1,573,1,0,False,False,True,False,True,False,False,False,True,False,False
65.0,41,0,408,0,0,True,False,False,False,False,False,False,True,True,False,False
26.0,62,1,476,0,0,False,True,False,False,True,False,False,False,False,False,True
79.55,1,0,3617,1,0,False,False,False,True,False,False,False,True,False,True,False
54.9,67,0,1523,0,0,False,False,False,True,False,False,True,False,False,False,True
79.7,63,2,388,1,1,False,False,True,False,False,True,False,False,True,False,False
69.0,38,0,3375,0,0,False,False,False,True,False,True,False,False,True,False,False
57.8,70,0,273,0,0,False,False,True,False,True,False,False,False,False,False,True
19.6,38,0,307,0,0,True,False,False,False,False,False,True,False,False,False,True
30.5,5,0,2372,0,0,False,False,False,True,False,False,True,False,False,False,True
49.7,24,0,327,0,0,False,True,False,False,False,False,False,True,False,False,True
73.85,16,0,344,1,0,False,False,True,False,True,False,False,False,False,False,True
38.9,68,1,1857,0,0,False,False,False,True,False,False,False,True,False,False,True
100.6,57,2,176,1,1,False,False,True,False,False,False,True,False,True,False,False
104.35,60,3,335,1,1,True,False,False,False,False,False,True,False,True,False,False
71.0,29,0,308,1,0,False,False,True,False,False,True,False,False,True,False,False
65.6,9,1,241,0,0,False,False,True,False,False,False,False,True,False,False,True
25.95,71,1,484,0,0,True,False,False,False,False,True,False,False,False,False,True
54.15,24,2,2340,0,1,False,False,False,True,False,True,False,False,False,False,True
49.25,2,0,1891,0,0,False,False,False,True,False,False,True,False,False,True,False
20.55,66,1,346,0,0,True,False,False,False,False,False,False,True,False,False,True
104.3,54,1,404,1,0,False,False,True,False,False,False,True,False,True,False,False
113.65,72,1,327,1,0,False,False,True,False,False,True,False,False,True,False,False
19.65,52,1,363,0,0,True,False,False,False,False,False,False,True,False,False,True
76.9,71,3,371,1,1,False,True,False,False,False,True,False,False,True,False,False
78.95,5,0,497,1,0,False,False,True,False,False,False,True,False,False,False,True
20.25,42,2,446,0,1,False,False,True,False,False,False,True,False,False,False,True
44.6,2,1,206,0,0,False,True,False,False,False,True,False,False,False,True,False
74.55,11,0,321,1,0,False,False,True,False,False,False,True,False,False,False,True
79.9,41,1,287,1,0,False,False,True,False,False,True,False,False,True,False,False
88.0,68,1,569,1,0,False,False,True,False,False,True,False,False,True,False,False
95.05,50,0,392,1,0,True,False,False,False,False,False,True,False,True,False,False
93.9,53,0,365,1,0,False,False,True,False,False,False,True,False,True,False,False
83.55,8,1,401,1,0,False,True,False,False,False,False,True,False,False,False,True
104.4,50,2,1839,1,1,False,False,False,True,False,False,False,True,True,False,False
100.2,50,1,375,1,0,False,False,True,False,False,False,False,True,True,False,False
60.0,8,3,322,0,1,False,False,True,False,False,False,True,False,False,False,True
29.75,10,2,388,0,1,True,False,False,False,False,False,False,True,False,False,True
24.1,37,1,697,0,0,False,False,True,False,True,False,False,False,False,False,True
61.75,49,1,364,0,0,True,False,False,False,True,False,False,False,True,False,False
35.65,17,0,267,0,0,False,True,False,False,False,True,False,False,False,False,True
19.7,12,0,466,0,0,False,False,True,False,False,False,False,True,False,False,True
99.85,23,3,163,1,1,False,False,True,False,False,False,True,False,False,False,True
58.65,71,3,388,0,1,True,False,False,False,False,False,False,True,False,False,True
77.55,71,2,399,1,1,False,True,False,False,False,True,False,False,True,False,False
89.25,24,0,269,1,0,False,True,False,False,False,False,True,False,False,False,True
78.75,45,0,181,1,0,False,True,False,False,False,True,False,False,True,False,False
63.7,42,3,366,0,1,False,True,False,False,False,True,False,False,True,False,False
96.05,18,0,567,1,0,True,False,False,False,False,False,True,False,False,False,True
73.5,26,1,454,1,0,False,False,True,False,False,True,False,False,True,False,False
55.35,9,2,397,0,1,True,False,False,False,False,False,True,False,False,False,True
44.45,2,0,586,0,0,False,False,True,False,False,False,True,False,False,True,False
44.8,5,1,704,0,0,False,True,False,False,False,False,False,True,False,False,True
84.2,6,0,437,1,0,True,False,False,False,False,False,True,False,False,False,True
110.75,52,0,189,1,0,False,False,True,False,False,False,True,False,True,False,False
74.35,57,3,366,1,1,False,False,True,False,True,False,False,False,True,False,False
75.35,29,1,3843,1,0,False,False,False,True,True,False,False,False,True,False,False
24.9,67,2,1038,0,1,False,False,False,True,False,False,False,True,False,False,True
105.2,42,0,580,1,0,False,False,True,False,False,False,True,False,True,False,False
19.3,12,3,498,0,1,False,False,True,False,False,False,False,True,False,False,True
34.5,7,1,400,0,0,False,False,True,False,False,False,True,False,False,False,True
20.4,12,1,311,0,0,False,False,True,False,False,False,False,True,False,False,True
48.75,13,1,1658,0,0,False,False,False,True,True,False,False,False,False,False,True
71.05,31,3,310,1,1,False,False,True,False,False,False,True,False,True,False,False
29.95,9,0,367,0,0,True,False,False,False,False,False,True,False,False,False,True
20.5,63,0,245,0,0,False,False,True,False,False,False,False,True,False,False,True
98.7,45,1,2420,1,0,False,False,False,True,True,False,False,False,True,False,False
79.2,12,2,312,1,1,False,False,True,False,False,False,True,False,False,False,True
80.25,41,0,369,1,0,True,False,False,False,False,False,True,False,True,False,False
21.05,5,0,311,0,0,True,False,False,False,False,False,False,True,False,False,True
46.35,71,1,428,0,0,False,False,True,False,False,True,False,False,False,False,True
78.95,72,1,331,1,0,False,False,True,False,False,False,True,False,True,False,False
69.05,9,0,3377,0,0,False,False,False,True,False,True,False,False,False,False,True
90.15,51,1,283,1,0,False,False,True,False,False,False,True,False,True,False,False
40.9,35,0,378,0,0,False,True,False,False,False,False,False,True,False,False,True
100.55,56,2,349,1,1,False,False,True,False,False,False,True,False,True,False,False
74.7,18,2,362,1,1,True,False,False,False,False,False,True,False,False,False,True
111.5,44,0,326,1,0,True,False,False,False,False,False,True,False,True,False,False
29.5,48,2,425,0,1,False,True,False,False,False,True,False,False,False,False,True
64.9,11,0,692,0,0,False,True,False,False,False,True,False,False,False,False,True
106.0,71,0,2722,1,0,False,False,False,True,True,False,False,False,True,False,False
81.6,35,0,666,1,0,False,False,True,False,True,False,False,False,True,False,False
34.25,24,1,582,0,0,False,False,True,False,False,False,False,True,False,False,True
104.7,60,1,377,1,0,False,False,True,False,False,False,True,False,True,False,False
30.5,6,0,468,0,0,False,False,True,False,False,True,False,False,False,False,True
20.0,15,0,500,0,0,True,False,False,False,False,False,True,False,False,False,True
104.35,21,0,662,1,0,True,False,False,False,False,False,True,False,False,False,True
20.6,33,0,402,0,0,True,False,False,False,False,False,False,True,False,False,True
20.9,1,1,2463,0,0,False,False,False,True,False,False,False,True,False,True,False
19.55,58,1,465,0,0,False,True,False,False,False,True,False,False,False,False,True
64.9,10,0,272,0,0,True,False,False,False,False,False,False,True,False,False,True
24.25,33,0,558,0,0,True,False,False,False,True,False,False,False,False,False,True
25.25,1,2,75,0,1,True,False,False,False,False,False,True,False,False,True,False
45.95,1,0,96,0,0,False,False,True,False,False,False,False,True,False,True,False
73.15,42,0,197,1,0,False,False,True,False,False,False,True,False,True,False,False
20.15,1,0,189,0,0,False,True,False,False,True,False,False,False,False,True,False
20.1,38,2,1848,0,1,False,False,False,True,False,False,False,True,False,False,True
50.6,5,2,449,0,1,True,False,False,False,False,False,False,True,False,False,True
110.0,65,1,3450,1,0,False,False,False,True,False,True,False,False,True,False,False
33.45,43,3,438,0,1,False,False,True,False,False,True,False,False,False,False,True
84.9,72,0,581,1,0,True,False,False,False,True,False,False,False,True,False,False
94.4,60,3,329,1,1,False,False,True,False,False,False,True,False,True,False,False
100.9,55,0,197,1,0,False,False,True,False,False,False,False,True,True,False,False
113.05,70,0,440,1,0,False,False,True,False,False,True,False,False,True,False,False
73.85,6,0,514,1,0,True,False,False,False,False,False,False,True,False,False,True
104.15,13,3,165,1,1,False,False,True,False,False,True,False,False,False,False,True
20.15,8,0,314,0,0,False,False,True,False,False,False,False,True,False,False,True
99.7,45,0,496,1,0,False,False,True,False,True,False,False,False,True,False,False
110.35,54,0,1693,1,0,False,False,False,True,False,False,True,False,True,False,False
83.35,33,1,413,1,0,False,False,True,False,False,False,True,False,True,False,False
75.9,21,0,261,1,0,False,False,True,False,True,False,False,False,False,False,True
100.0,55,0,591,1,0,True,False,False,False,False,False,True,False,True,False,False
75.3,1,3,664,1,1,False,True,False,False,False,False,False,True,False,True,False
68.85,44,1,376,0,0,True,False,False,False,False,True,False,False,True,False,False
87.1,72,2,728,1,1,False,False,True,False,True,False,False,False,True,False,False
61.8,13,1,452,0,0,False,False,True,False,True,False,False,False,False,False,True
104.5,36,0,184,1,0,True,False,False,False,False,True,False,False,True,False,False
25.55,71,0,341,0,0,True,False,False,False,True,False,False,False,False,False,True
100.5,9,2,321,1,1,True,False,False,False,False,False,True,False,False,False,True
55.0,46,2,2406,0,1,False,False,False,True,True,False,False,False,False,False,True
104.4,61,1,299,1,0,False,False,True,False,False,True,False,False,True,False,False
77.35,72,1,341,1,0,True,False,False,False,False,True,False,False,True,False,False
74.95,11,0,381,1,0,True,False,False,False,False,False,True,False,False,False,True
69.7,2,1,292,0,0,False,False,True,False,False,False,True,False,False,True,False
19.35,2,0,192,0,0,True,False,False,False,False,False,False,True,False,True,False
79.0,4,1,687,1,0,False,True,False,False,False,False,True,False,False,False,True
49.15,3,0,2822,0,0,False,False,False,True,False,False,True,False,False,True,False
34.8,3,0,508,0,0,False,False,True,False,False,True,False,False,False,True,False
64.85,43,1,291,0,0,True,False,False,False,True,False,False,False,True,False,False
19.75,61,1,220,0,0,True,False,False,False,False,True,False,False,False,False,True
90.85,49,0,439,1,0,True,False,False,False,False,True,False,False,True,False,False
64.35,34,0,318,0,0,True,False,False,False,False,False,True,False,True,False,False
50.15,1,0,549,0,0,False,False,True,False,False,False,True,False,False,True,False
45.95,1,1,3165,0,0,False,False,False,True,False,False,False,True,False,True,False
86.45,61,1,2575,1,0,False,False,False,True,False,True,False,False,True,False,False
73.75,4,0,525,1,0,True,False,False,False,False,False,True,False,False,False,True
69.1,59,0,1609,0,0,False,False,False,True,False,False,False,True,True,False,False
45.25,4,0,548,0,0,False,True,False,False,False,False,False,True,False,False,True
19.85,0,1,486,0,0,True,False,False,False,False,False,False,True,False,True,False
20.3,22,0,468,0,0,False,False,True,False,False,False,False,True,False,False,True
84.7,72,0,358,1,0,False,False,True,False,True,False,False,False,True,False,False
30.2,15,0,520,0,0,False,False,True,False,True,False,False,False,False,False,True
19.3,1,1,4977,0,0,False,False,False,True,False,False,True,False,False,True,False
95.25,57,0,375,1,0,False,False,True,False,False,False,True,False,True,False,False
86.3,39,0,619,1,0,False,False,True,False,False,False,False,True,True,False,False
19.5,6,1,182,0,0,False,True,False,False,True,False,False,False,False,False,True
63.05,16,0,518,0,0,False,False,True,False,True,False,False,False,False,False,True
30.1,39,2,581,0,1,False,False,True,False,False,True,False,False,False,False,True
19.9,4,1,561,0,0,True,False,False,False,False,False,False,True,False,False,True
106.75,59,1,3923,1,0,False,False,False,True,False,False,True,False,True,False,False
84.45,69,2,2732,1,1,False,False,False,True,True,False,False,False,True,False,False
70.3,24,1,318,0,0,False,False,True,False,False,True,False,False,False,False,True
20.4,6,0,427,0,0,False,False,True,False,False,True,False,False,False,False,True
94.05,9,1,404,1,0,False,False,True,False,False,False,True,False,False,False,True
19.5,8,0,597,0,0,False,True,False,False,True,False,False,False,False,False,True
19.65,30,1,648,0,0,False,True,False,False,True,False,False,False,False,False,True
71.4,62,3,486,1,1,False,False,True,False,False,True,False,False,True,False,False
21.1,35,2,50,0,1,False,False,False,True,False,False,False,True,False,False,True
19.15,55,1,2854,0,0,False,False,False,True,False,True,False,False,False,False,True
60.85,2,0,411,0,0,False,False,True,False,False,False,True,False,False,True,False
94.45,29,2,379,1,1,False,False,True,False,False,False,True,False,True,False,False
74.95,2,1,729,1,0,False,True,False,False,False,False,True,False,False,True,False
54.6,33,2,577,0,1,False,False,True,False,False,False,True,False,False,False,True
75.9,5,0,447,1,0,False,False,True,False,True,False,False,False,False,False,True
69.2,1,2,50,0,1,False,True,False,False,False,False,True,False,False,True,False
105.5,72,0,283,1,0,False,False,True,False,False,False,True,False,True,False,False
89.55,43,0,383,1,0,False,False,True,False,False,False,False,True,True,False,False
74.75,10,1,286,1,0,False,True,False,False,False,False,True,False,False,False,True
26.0,70,3,671,0,1,False,False,True,False,True,False,False,False,False,False,True
96.0,24,0,523,1,0,False,False,True,False,False,False,True,False,False,False,True
19.5,23,0,321,0,0,True,False,False,False,False,False,False,True,False,False,True
51.25,43,0,446,0,0,False,False,True,False,True,False,False,False,False,False,True
19.1,1,2,292,0,1,False,False,True,False,False,False,False,True,False,True,False
80.25,24,3,3366,1,1,False,False,False,True,False,False,True,False,False,False,True
103.9,65,0,535,1,0,False,True,False,False,True,False,False,False,True,False,False
109.6,56,3,477,1,1,True,False,False,False,False,False,False,True,True,False,False
79.1,1,0,604,1,0,False,True,False,False,False,False,True,False,False,True,False
105.8,28,0,613,1,0,False,False,True,False,False,False,True,False,True,False,False
29.15,13,0,448,0,0,False,True,False,False,False,False,True,False,False,False,True
80.1,8,0,651,1,0,False,False,True,False,True,False,False,False,False,False,True
70.15,3,1,3961,0,0,False,False,False,True,False,False,True,False,False,True,False
19.95,1,0,2395,0,0,False,False,False,True,False,False,True,False,False,True,False
89.15,26,1,673,1,0,False,False,True,False,False,False,True,False,True,False,False
75.75,1,1,667,1,0,False,True,False,False,False,False,True,False,False,True,False
20.5,5,0,188,0,0,True,False,False,False,False,False,False,True,False,False,True
94.5,28,0,311,1,0,False,False,True,False,False,True,False,False,True,False,False
58.95,11,1,2259,0,0,False,False,False,True,False,False,False,True,False,False,True
104.05,11,0,497,1,0,False,False,True,False,True,False,False,False,False,False,True
80.45,66,0,472,1,0,False,False,True,False,False,True,False,False,True,False,False
19.95,56,0,575,0,0,False,True,False,False,False,True,False,False,False,False,True
25.1,53,1,273,0,0,False,False,False,True,False,True,False,False,False,False,True
31.0,3,0,257,0,0,True,False,False,False,False,False,False,True,False,True,False
117.35,72,0,675,1,0,False,True,False,False,False,True,False,False,True,False,False
70.55,6,2,231,1,1,False,False,True,False,False,True,False,False,False,False,True
114.6,71,2,1787,1,1,False,False,False,True,True,False,False,False,True,False,False
19.8,15,2,547,0,1,False,True,False,False,False,False,False,True,False,False,True
69.85,57,0,2060,0,0,False,False,False,True,True,False,False,False,True,False,False
24.55,68,0,652,0,0,False,False,True,False,False,False,False,True,False,False,True
31.05,13,0,284,0,0,True,False,False,False,False,False,True,False,False,False,True
24.7,71,2,389,0,1,False,True,False,False,True,False,False,False,False,False,True
40.0,5,1,2721,0,0,False,False,False,True,False,False,False,True,False,False,True
89.6,18,1,229,1,0,False,False,True,False,False,True,False,False,False,False,True
94.7,36,0,473,1,0,False,False,True,False,False,False,True,False,True,False,False
84.65,63,1,389,1,0,False,False,True,False,False,True,False,False,True,False,False
54.85,39,0,492,0,0,True,False,False,False,True,False,False,False,False,False,True
19.55,3,1,3366,0,0,False,False,False,True,False,False,True,False,False,True,False
20.05,32,2,2862,0,1,False,False,False,True,True,False,False,False,False,False,True
70.2,4,0,347,0,0,False,False,True,False,False,False,True,False,False,False,True
93.2,32,1,1314,1,0,False,False,False,True,False,False,True,False,True,False,False
74.2,15,1,117,1,0,False,True,False,False,False,True,False,False,False,False,True
81.0,5,0,399,1,0,False,False,True,False,False,False,True,False,False,False,True
20.35,9,3,388,0,1,False,False,True,False,False,False,False,True,False,False,True
81.15,31,3,434,1,1,False,False,True,False,False,False,False,True,True,False,False
49.5,1,0,354,0,0,False,True,False,False,False,False,True,False,False,True,False
81.05,1,0,600,1,0,False,False,True,False,False,False,True,False,False,True,False
100.2,2,0,652,1,0,False,False,True,False,False,False,True,False,False,True,False
23.3,35,1,376,0,0,True,False,False,False,True,False,False,False,False,False,True
19.55,5,1,2819,0,0,False,False,False,True,False,False,True,False,False,False,True
50.15,3,1,2672,0,0,False,False,False,True,False,False,True,False,False,True,False
49.05,12,1,2374,0,0,False,False,False,True,True,False,False,False,False,False,True
24.15,56,2,273,0,1,False,False,True,False,True,False,False,False,False,False,True
24.75,72,0,418,0,0,True,False,False,False,False,True,False,False,False,False,True
69.4,1,0,273,0,0,False,False,True,False,False,False,False,True,False,True,False
84.8,1,1,328,1,0,False,False,True,False,False,False,True,False,False,True,False
90.1,26,0,467,1,0,True,False,False,False,False,True,False,False,True,False,False
49.15,13,1,522,0,0,False,True,False,False,False,False,True,False,False,False,True
65.6,15,1,347,0,0,False,False,True,False,False,True,False,False,False,False,True
95.9,68,2,268,1,1,False,False,True,False,False,False,True,False,True,False,False
101.25,27,3,455,1,1,True,False,False,False,False,False,True,False,True,False,False
69.35,5,3,348,0,1,True,False,False,False,False,False,True,False,False,False,True
25.0,64,1,384,0,0,False,True,False,False,False,True,False,False,False,False,True
65.2,16,0,425,0,0,False,False,True,False,False,True,False,False,False,False,True
79.65,2,3,614,1,1,False,True,False,False,False,False,False,True,False,True,False
39.1,52,0,3419,0,0,False,False,False,True,False,False,False,True,False,False,True
25.05,15,1,2527,0,0,False,False,False,True,True,False,False,False,False,False,True
109.1,41,1,2289,1,0,False,False,False,True,True,False,False,False,True,False,False
71.3,20,0,161,1,0,True,False,False,False,False,True,False,False,False,False,True
19.3,32,0,3333,0,0,False,False,False,True,False,False,False,True,False,False,True
50.45,1,1,231,0,0,False,True,False,False,False,False,True,False,False,True,False
83.3,72,0,263,1,0,False,False,True,False,True,False,False,False,True,False,False
84.75,34,1,287,1,0,False,True,False,False,False,False,False,True,True,False,False
19.55,44,0,443,0,0,False,True,False,False,True,False,False,False,False,False,True
75.1,72,2,384,1,1,False,False,True,False,True,False,False,False,True,False,False
94.75,8,0,417,1,0,False,False,True,False,False,False,True,False,False,False,True
34.2,7,3,407,0,1,False,True,False,False,False,False,False,True,False,False,True
19.85,59,0,295,0,0,True,False,False,False,False,False,False,True,False,False,True
96.6,3,0,334,1,0,False,True,False,False,False,False,True,False,False,True,False
98.8,41,1,381,1,0,False,False,True,False,True,False,False,False,True,False,False
25.3,61,0,421,0,0,False,False,True,False,True,False,False,False,False,False,True
80.15,29,1,497,1,0,False,False,True,False,True,False,False,False,True,False,False
19.55,48,3,355,0,1,True,False,False,False,False,False,False,True,False,False,True
20.15,1,0,2790,0,0,False,False,False,True,False,False,False,True,False,True,False
24.8,64,0,2339,0,0,False,False,False,True,False,False,False,True,False,False,True
20.75,58,0,411,0,0,True,False,False,False,False,False,False,True,False,False,True
84.9,29,0,357,1,0,False,True,False,False,False,False,True,False,True,False,False
94.7,7,0,610,1,0,False,False,True,False,False,True,False,False,False,False,True
111.05,67,0,298,1,0,False,False,True,False,False,False,True,False,True,False,False
70.0,5,0,443,0,0,False,False,True,False,False,False,False,True,False,False,True
52.85,27,0,523,0,0,True,False,False,False,True,False,False,False,False,False,True
48.55,4,1,1028,0,0,False,False,False,True,False,False,True,False,False,False,True
20.05,1,0,538,0,0,False,True,False,False,False,False,False,True,False,True,False
19.95,4,3,575,0,1,True,False,False,False,False,False,True,False,False,False,True
19.65,6,0,549,0,0,False,False,True,False,False,False,False,True,False,False,True
33.6,1,0,1885,0,0,False,False,False,True,False,False,False,True,False,True,False
84.35,49,1,2590,1,0,False,False,False,True,False,False,True,False,True,False,False
55.05,2,0,2516,0,0,False,False,False,True,False,True,False,False,False,True,False
84.9,16,2,347,1,1,False,False,True,False,False,False,True,False,False,False,True
25.4,1,0,478,0,0,False,False,True,False,False,False,False,True,False,True,False
69.75,25,2,352,0,1,False,False,True,False,False,False,True,False,True,False,False
53.65,25,0,261,0,0,False,True,False,False,False,False,False,True,False,False,True
110.75,72,1,406,1,0,True,False,False,False,False,False,True,False,True,False,False
20.0,10,2,296,0,1,False,True,False,False,False,True,False,False,False,False,True
84.4,54,0,480,1,0,True,False,False,False,False,False,True,False,True,False,False
49.25,1,0,186,0,0,False,False,True,False,False,True,False,False,False,True,False
66.9,66,1,1591,0,0,False,False,False,True,True,False,False,False,True,False,False
65.55,4,0,493,0,0,False,True,False,False,False,False,False,True,False,False,True
20.35,7,1,516,0,0,True,False,False,False,False,False,False,True,False,False,True
56.55,69,0,552,0,0,False,False,True,False,False,True,False,False,False,False,True
95.65,8,0,291,1,0,False,True,False,False,True,False,False,False,False,False,True
55.55,25,0,478,0,0,True,False,False,False,False,True,False,False,False,False,True
